category,distance
C44,83.8331806998496
C44,81.7861474331464
C45,81.960213891169
C45,86.1885428303125
C45,88.9215826448166
C45,87.6405553841934
C45,87.4688689052997
C45,87.7358254107821
C45,83.3617311956999
C45,84.2862061039485
C45,82.8954111335559
C45,77.490972688716
C45,80.3118924145064
C45,76.3587741222765
C45,74.6266601417458
C45,89.6963143230549
C45,83.0851356270607
C45,80.8090822733417
C45,85.6183019535693
C45,81.8600780688811
C45,92.6208101917913
C45,85.1938067647653
C45,80.2433822085702
C45,79.572907549745
C45,90.1674190237627
C45,78.0838937634901
C45,82.01651460416
C45,81.3513568380992
C45,78.553393831391
C45,72.6404776780297
C45,79.3527571897117
C45,82.9752272303367
C45,80.4426221543388
C45,77.9013048759148
C45,73.6495829609819
C45,83.8682452389534
C45,77.4527875463559
C45,79.2433369054436
C45,80.4247353310273
C45,86.7928814779748
C45,86.8460468448151
C45,89.017043589624
C46,81.960213891169
C46,89.2797369573479
C46,78.2996311617805
C46,83.3617311956999
C46,84.2862061039485
C46,76.6672294373689
C46,85.3396684054732
C46,84.1665713772365
C46,87.4897965496147
C46,82.1569004228286
C46,75.3845029720046
C46,87.0880108193474
C46,85.4561436288283
C46,80.3814254826805
C46,82.6427450321427
C46,82.8233772299573
C46,80.2433822085702
C46,85.9382804660224
C46,86.1283647808404
C46,78.553393831391
C46,72.6404776780297
C46,82.1787487356303
C46,76.2314716322598
C46,86.5366847979462
C46,82.4178216379182
C46,82.001191132252
C46,75.1676112182377
C46,81.0357288699338
C46,79.2402900119815
C46,82.7408263748894
C46,78.1403623060637
C46,80.365832691227
C47,81.960213891169
C47,89.2797369573479
C47,87.7358254107821
C47,83.3617311956999
C47,84.2862061039485
C47,77.0268257361381
C47,87.9984274966721
C47,92.1878147137572
C47,76.3587741222765
C47,74.6266601417458
C47,89.6963143230549
C47,81.8600780688811
C47,80.2433822085702
C47,85.9382804660224
C47,81.3513568380992
C47,78.553393831391
C47,72.6404776780297
C47,80.9312692192363
C47,79.9969821843465
C47,81.9064693658738
C47,77.9013048759148
C47,73.6495829609819
C47,83.8682452389534
C47,86.7928814779748
C48,86.5062265999441
C48,88.3226305594344
C48,81.0597366490984
C48,89.4833896839687
C48,82.6357538875382
C48,87.0009626277396
C48,88.755264576038
C48,86.6462624156443
C48,87.2218467910497
C48,84.731246715455
C48,80.3118924145064
C48,80.6703086532808
C48,82.1569004228286
C48,75.3845029720046
C48,87.0880108193474
C48,85.4561436288283
C48,89.1777261938486
C48,88.3058040691531
C48,80.2228506640788
C48,85.1938067647653
C48,81.4822363913566
C48,78.9660171582258
C48,88.1922186922569
C48,82.429068021864
C48,82.5975093110055
C48,84.7809140374134
C48,85.3737434511355
C48,80.3055155287506
C48,87.7488862168313
C48,76.7541477247513
C48,80.4426221543388
C48,88.0847530629619
C48,82.001191132252
C48,75.1676112182377
C48,81.0357288699338
C48,79.2402900119815
C48,85.2282739966048
C48,81.4798441474499
C48,70.860592149853
C48,89.017043589624
C49,81.960213891169
C49,88.3226305594344
C49,78.3927373029713
C49,79.2566572972919
C49,89.5911145905801
C49,78.2996311617805
C49,84.731246715455
C49,72.6531665129439
C49,80.6703086532808
C49,82.1569004228286
C49,89.1777261938486
C49,81.8600780688811
C49,80.2433822085702
C49,78.9660171582258
C49,85.5363353444301
C49,82.9086684899011
C49,85.8521284356038
C49,86.1283647808404
C49,76.7541477247513
C49,74.0391692107958
C49,88.0847530629619
C49,82.001191132252
C49,85.2282739966048
C49,86.7928814779748
C50,81.960213891169
C50,88.3226305594344
C50,81.0597366490984
C50,87.6405553841934
C50,85.6046664790749
C50,82.9319711520318
C50,87.9984274966721
C50,80.3905234440522
C50,83.0851356270607
C50,88.8554415805304
C50,80.3814254826805
C50,85.4578379100988
C50,80.2433822085702
C50,78.9660171582258
C50,88.1922186922569
C50,78.0838937634901
C50,83.1738962010058
C50,80.2554189580388
C50,79.9969821843465
C50,83.1790906141032
C50,77.4527875463559
C50,87.0123626702123
C50,82.7408263748894
C50,81.7861474331464
C51,86.5062265999441
C51,89.2797369573479
C51,88.9215826448166
C51,76.1239276444137
C51,84.4050880316816
C51,76.6672294373689
C51,86.4964844759974
C51,87.9773473214402
C51,87.4897965496147
C51,85.708606286561
C51,89.6963143230549
C51,88.3058040691531
C51,86.6165814789389
C51,87.0513444535927
C51,81.0971108134568
C51,81.4822363913566
C51,85.9382804660224
C51,90.1674190237627
C51,81.1424115959953
C51,79.4068296716237
C51,82.1787487356303
C51,73.9906863780358
C51,83.264599498586
C51,82.4178216379182
C51,79.463025892944
C51,83.8682452389534
C51,81.4798441474499
C51,78.6417465596178
C51,76.7287189102143
C51,86.8302989824602
C52,81.960213891169
C52,88.3226305594344
C52,87.0009626277396
C52,88.755264576038
C52,86.6462624156443
C52,87.2218467910497
C52,84.731246715455
C52,76.2430937386352
C52,83.7039885049865
C52,87.9984274966721
C52,92.1878147137572
C52,76.3587741222765
C52,80.8090822733417
C52,82.8349291482616
C52,85.4578379100988
C52,92.6208101917913
C52,80.2433822085702
C52,78.9660171582258
C52,84.7809140374134
C52,85.3737434511355
C52,80.3055155287506
C52,87.7488862168313
C52,76.7541477247513
C52,74.7817182819081
C52,81.4021721840243
C52,79.9969821843465
C52,81.9064693658738
C52,77.9013048759148
C52,79.2433369054436
C52,83.8331806998496
C52,81.7861474331464
C52,86.8460468448151
C53,84.0447067059033
C53,86.1885428303125
C53,81.0597366490984
C53,89.4833896839687
C53,87.4688689052997
C53,87.2218467910497
C53,85.3396684054732
C53,84.1665713772365
C53,80.6703086532808
C53,82.1569004228286
C53,75.3845029720046
C53,88.3058040691531
C53,86.6165814789389
C53,87.0513444535927
C53,82.6427450321427
C53,82.8233772299573
C53,79.1111566750213
C53,79.572907549745
C53,88.1922186922569
C53,82.429068021864
C53,82.01651460416
C53,87.7488862168313
C53,76.2314716322598
C53,86.5366847979462
C53,88.0847530629619
C53,82.001191132252
C53,75.1676112182377
C53,81.4798441474499
C53,78.6417465596178
C53,76.7287189102143
C53,78.1403623060637
C53,80.365832691227
C54,81.960213891169
C54,89.2797369573479
C54,88.9215826448166
C54,85.8622848597476
C54,89.7188213954954
C54,77.0268257361381
C54,87.9984274966721
C54,80.3118924145064
C54,80.6703086532808
C54,82.1569004228286
C54,75.3845029720046
C54,82.0968224097212
C54,88.8554415805304
C54,85.6183019535693
C54,85.4578379100988
C54,80.2433822085702
C54,85.9382804660224
C54,90.1674190237627
C54,75.9792764104885
C54,84.6253780707534
C54,80.9312692192363
C54,79.9969821843465
C54,80.4426221543388
C54,88.0847530629619
C54,82.001191132252
C54,75.1676112182377
C54,87.368166506687
C54,87.0123626702123
C54,80.4247353310273
C54,81.7861474331464
C55,79.2566572972919
C55,89.5911145905801
C55,81.9033049539198
C55,85.8622848597476
C55,84.4050880316816
C55,82.9319711520318
C55,86.4964844759974
C55,87.9773473214402
C55,84.8728264649479
C55,74.6266601417458
C55,92.1007799463297
C55,85.4578379100988
C55,82.8233772299573
C55,82.9086684899011
C55,85.8521284356038
C55,81.9198592725913
C55,75.9792764104885
C55,79.4068296716237
C55,80.2554189580388
C55,73.9906863780358
C55,83.264599498586
C55,83.2275053605563
C55,73.6495829609819
C55,84.5282602210114
C55,81.7861474331464
C55,80.365832691227
C56,86.5062265999441
C56,86.1885428303125
C56,81.9033049539198
C56,76.1239276444137
C56,86.6462624156443
C56,82.9319711520318
C56,77.490972688716
C56,72.6531665129439
C56,80.6703086532808
C56,82.1569004228286
C56,75.3845029720046
C56,88.3058040691531
C56,86.6165814789389
C56,80.3814254826805
C56,81.4822363913566
C56,79.572907549745
C56,81.9198592725913
C56,81.1424115959953
C56,80.3055155287506
C56,80.2554189580388
C56,82.9752272303367
C56,74.0391692107958
C56,88.0847530629619
C56,82.001191132252
C56,75.1676112182377
C56,81.4798441474499
C56,78.6417465596178
C56,82.7408263748894
C57,86.5062265999441
C57,89.2797369573479
C57,88.9215826448166
C57,87.6405553841934
C57,85.6046664790749
C57,87.2218467910497
C57,77.490972688716
C57,80.3118924145064
C57,80.6703086532808
C57,74.6266601417458
C57,89.6963143230549
C57,82.0968224097212
C57,86.6165814789389
C57,80.3814254826805
C57,81.0971108134568
C57,81.4822363913566
C57,85.9382804660224
C57,90.1674190237627
C57,78.0838937634901
C57,83.1738962010058
C57,87.7488862168313
C57,82.9752272303367
C57,80.4426221543388
C57,88.0847530629619
C57,73.6495829609819
C57,83.8682452389534
C57,87.368166506687
C57,78.6417465596178
C57,82.7408263748894
C57,86.8302989824602
C58,79.2566572972919
C58,89.5911145905801
C58,81.9033049539198
C58,83.3617311956999
C58,84.2862061039485
C58,84.8728264649479
C58,82.1569004228286
C58,92.1007799463297
C58,88.3058040691531
C58,86.6165814789389
C58,87.0513444535927
C58,82.6427450321427
C58,82.9086684899011
C58,85.8521284356038
C58,81.9198592725913
C58,78.553393831391
C58,72.6404776780297
C58,83.2275053605563
C58,82.001191132252
C58,84.5282602210114
C58,81.4798441474499
C58,78.6417465596178
C58,76.7287189102143
C58,78.1403623060637
C59,86.5062265999441
C59,88.3226305594344
C59,88.9215826448166
C59,76.1239276444137
C59,84.4050880316816
C59,77.0268257361381
C59,85.708606286561
C59,75.3845029720046
C59,87.0880108193474
C59,86.6165814789389
C59,80.3814254826805
C59,82.6427450321427
C59,82.8233772299573
C59,81.4822363913566
C59,78.9660171582258
C59,90.1674190237627
C59,81.1424115959953
C59,79.4068296716237
C59,80.9312692192363
C59,79.463025892944
C59,75.1676112182377
C59,81.0357288699338
C59,78.6417465596178
C59,82.7408263748894
C59,78.1403623060637
C59,80.365832691227
C60,87.2108599871166
C60,89.2797369573479
C60,88.9215826448166
C60,87.6405553841934
C60,84.4050880316816
C60,77.0268257361381
C60,87.9984274966721
C60,80.3118924145064
C60,80.6703086532808
C60,82.1569004228286
C60,75.3845029720046
C60,82.0968224097212
C60,88.8554415805304
C60,85.6183019535693
C60,82.6427450321427
C60,79.1052820005471
C60,85.9382804660224
C60,90.1674190237627
C60,78.0838937634901
C60,79.4068296716237
C60,80.9312692192363
C60,79.9969821843465
C60,80.4426221543388
C60,88.0847530629619
C60,82.001191132252
C60,75.1676112182377
C60,87.368166506687
C60,87.0123626702123
C60,80.4247353310273
C60,78.1403623060637
C61,84.0447067059033
C61,86.1885428303125
C61,81.0597366490984
C61,76.1239276444137
C61,84.4050880316816
C61,82.9319711520318
C61,86.4964844759974
C61,87.9773473214402
C61,80.6703086532808
C61,79.4343659058238
C61,92.1007799463297
C61,82.7811943516806
C61,82.8233772299573
C61,79.1111566750213
C61,79.572907549745
C61,88.1922186922569
C61,81.1424115959953
C61,79.4068296716237
C61,80.2554189580388
C61,73.9906863780358
C61,83.264599498586
C61,88.0847530629619
C61,73.7737658700612
C61,84.5282602210114
C61,78.5617205274186
C61,80.365832691227
C62,86.5062265999441
C62,86.3636898034289
C62,82.7054525259156
C62,89.4833896839687
C62,84.2862061039485
C62,76.6672294373689
C62,86.4964844759974
C62,87.9773473214402
C62,77.0268257361381
C62,85.708606286561
C62,92.1007799463297
C62,82.0968224097212
C62,88.8554415805304
C62,80.3814254826805
C62,82.6427450321427
C62,81.4822363913566
C62,83.3904531378654
C62,86.9008033870877
C62,82.429068021864
C62,72.6404776780297
C62,82.1787487356303
C62,73.9906863780358
C62,83.264599498586
C62,80.9312692192363
C62,79.463025892944
C62,84.5282602210114
C62,87.368166506687
C62,87.0123626702123
C62,82.7408263748894
C62,78.1403623060637
C63,86.5062265999441
C63,86.3636898034289
C63,82.7054525259156
C63,79.2566572972919
C63,89.5911145905801
C63,81.9033049539198
C63,76.1239276444137
C63,89.7188213954954
C63,84.8728264649479
C63,85.8267409875046
C63,92.1007799463297
C63,88.3058040691531
C63,80.2228506640788
C63,81.4822363913566
C63,83.3904531378654
C63,86.9008033870877
C63,82.9086684899011
C63,85.8521284356038
C63,81.9198592725913
C63,81.1424115959953
C63,84.6253780707534
C63,83.2275053605563
C63,79.3469343641193
C63,84.5282602210114
C63,81.4798441474499
C63,70.860592149853
C64,81.960213891169
C64,85.6046664790749
C64,78.2996311617805
C64,85.8622848597476
C64,84.2862061039485
C64,77.0268257361381
C64,85.8267409875046
C64,75.3845029720046
C64,83.0851356270607
C64,80.8090822733417
C64,82.8349291482616
C64,82.7811943516806
C64,80.2433822085702
C64,83.1738962010058
C64,86.1283647808404
C64,75.9792764104885
C64,72.6404776780297
C64,80.9312692192363
C64,79.3469343641193
C64,75.1676112182377
C64,77.4527875463559
C64,79.2433369054436
C64,83.8331806998496
C64,78.5617205274186
C65,84.0447067059033
C65,86.1885428303125
C65,88.9215826448166
C65,76.1239276444137
C65,86.6462624156443
C65,87.2218467910497
C65,85.3396684054732
C65,80.3118924145064
C65,76.3587741222765
C65,85.4561436288283
C65,89.1777261938486
C65,82.7811943516806
C65,80.2228506640788
C65,80.2925699299489
C65,81.0971108134568
C65,79.1111566750213
C65,79.572907549745
C65,90.1674190237627
C65,81.1424115959953
C65,80.3055155287506
C65,87.7488862168313
C65,76.2314716322598
C65,80.4426221543388
C65,77.9013048759148
C65,79.2402900119815
C65,85.2282739966048
C65,78.5617205274186
C65,70.860592149853
C65,80.9638661156317
C65,86.8302989824602
C66,86.5062265999441
C66,86.3636898034289
C66,81.0597366490984
C66,89.4833896839687
C66,85.6046664790749
C66,87.7358254107821
C66,83.3617311956999
C66,84.2862061039485
C66,82.8954111335559
C66,85.8267409875046
C66,92.1878147137572
C66,86.034937416968
C66,79.4343659058238
C66,92.1007799463297
C66,82.0968224097212
C66,86.6165814789389
C66,80.3814254826805
C66,81.4822363913566
C66,83.3904531378654
C66,88.1922186922569
C66,82.429068021864
C66,83.1738962010058
C66,81.3513568380992
C66,78.553393831391
C66,72.6404776780297
C66,79.3527571897117
C66,79.3469343641193
C66,81.9064693658738
C66,80.9430032626555
C66,73.7737658700612
C66,84.5282602210114
C66,87.368166506687
C66,78.6417465596178
C66,82.7408263748894
C67,84.0447067059033
C67,86.1885428303125
C67,81.0597366490984
C67,89.4833896839687
C67,85.6046664790749
C67,87.2218467910497
C67,86.4964844759974
C67,87.9773473214402
C67,77.0268257361381
C67,87.9984274966721
C67,80.3905234440522
C67,87.0880108193474
C67,85.4561436288283
C67,85.6183019535693
C67,81.8600780688811
C67,80.2228506640788
C67,85.1938067647653
C67,79.1111566750213
C67,79.572907549745
C67,88.1922186922569
C67,82.429068021864
C67,83.1738962010058
C67,87.7488862168313
C67,73.9906863780358
C67,83.264599498586
C67,80.9312692192363
C67,79.9969821843465
C67,83.1790906141032
C67,81.0357288699338
C67,79.2402900119815
C67,80.4247353310273
C67,86.7928814779748
C67,70.860592149853
C67,89.017043589624
C68,89.4833896839687
C68,85.6046664790749
C68,78.2996311617805
C68,86.4964844759974
C68,87.9773473214402
C68,77.0268257361381
C68,85.8267409875046
C68,80.3905234440522
C68,86.034937416968
C68,79.4343659058238
C68,89.1777261938486
C68,88.3058040691531
C68,86.6165814789389
C68,80.3814254826805
C68,82.6427450321427
C68,82.429068021864
C68,83.1738962010058
C68,86.1283647808404
C68,73.9906863780358
C68,83.264599498586
C68,80.9312692192363
C68,79.3469343641193
C68,83.1790906141032
C68,80.9430032626555
C68,73.7737658700612
C68,85.2282739966048
C68,81.4798441474499
C68,78.6417465596178
C68,82.7408263748894
C68,78.1403623060637
C69,81.960213891169
C69,86.1885428303125
C69,81.0597366490984
C69,89.4833896839687
C69,82.6357538875382
C69,87.0009626277396
C69,88.755264576038
C69,84.2862061039485
C69,83.7039885049865
C69,77.490972688716
C69,92.1878147137572
C69,76.3587741222765
C69,85.4561436288283
C69,89.1777261938486
C69,81.8600780688811
C69,80.2228506640788
C69,85.1938067647653
C69,80.2433822085702
C69,79.572907549745
C69,88.1922186922569
C69,82.429068021864
C69,82.5975093110055
C69,84.7809140374134
C69,85.3737434511355
C69,72.6404776780297
C69,81.4021721840243
C69,82.9752272303367
C69,81.9064693658738
C69,77.9013048759148
C69,79.2402900119815
C69,85.2282739966048
C69,86.7928814779748
C69,70.860592149853
C69,89.017043589624
C70,87.6405553841934
C70,85.6046664790749
C70,78.2996311617805
C70,84.731246715455
C70,89.7188213954954
C70,80.6703086532808
C70,82.1569004228286
C70,89.1777261938486
C70,81.8600780688811
C70,82.8233772299573
C70,78.0838937634901
C70,83.1738962010058
C70,86.1283647808404
C70,76.7541477247513
C70,84.6253780707534
C70,88.0847530629619
C70,82.001191132252
C70,85.2282739966048
C70,86.7928814779748
C70,80.365832691227
C71,86.5062265999441
C71,86.3636898034289
C71,88.9215826448166
C71,87.6405553841934
C71,87.4688689052997
C71,87.7358254107821
C71,83.3617311956999
C71,84.2862061039485
C71,82.8954111335559
C71,87.9984274966721
C71,80.3118924145064
C71,87.0880108193474
C71,82.4888240063771
C71,87.0513444535927
C71,82.6427450321427
C71,82.8233772299573
C71,81.4822363913566
C71,83.3904531378654
C71,90.1674190237627
C71,78.0838937634901
C71,82.01651460416
C71,81.3513568380992
C71,78.553393831391
C71,72.6404776780297
C71,79.3527571897117
C71,79.9969821843465
C71,80.4426221543388
C71,81.0357288699338
C71,80.2888854636661
C71,76.7287189102143
C71,78.1403623060637
C71,80.365832691227
C72,81.960213891169
C72,87.4688689052997
C72,82.9319711520318
C72,85.3396684054732
C72,89.1777261938486
C72,88.3058040691531
C72,86.6165814789389
C72,87.0513444535927
C72,80.2433822085702
C72,82.01651460416
C72,80.2554189580388
C72,76.2314716322598
C72,85.2282739966048
C72,81.4798441474499
C72,78.6417465596178
C72,76.7287189102143
C73,81.960213891169
C73,86.1885428303125
C73,81.0597366490984
C73,89.4833896839687
C73,85.6046664790749
C73,78.2996311617805
C73,85.8622848597476
C73,84.4050880316816
C73,82.9319711520318
C73,86.4964844759974
C73,72.6531665129439
C73,83.0851356270607
C73,82.4888240063771
C73,87.0513444535927
C73,82.6427450321427
C73,80.2433822085702
C73,79.572907549745
C73,88.1922186922569
C73,82.429068021864
C73,83.1738962010058
C73,86.1283647808404
C73,75.9792764104885
C73,79.4068296716237
C73,80.2554189580388
C73,73.9906863780358
C73,74.0391692107958
C73,77.4527875463559
C73,80.2888854636661
C73,76.7287189102143
C73,78.1403623060637
C74,81.960213891169
C74,88.3226305594344
C74,78.3927373029713
C74,79.2566572972919
C74,87.4688689052997
C74,87.7358254107821
C74,84.731246715455
C74,89.7188213954954
C74,83.7039885049865
C74,77.490972688716
C74,80.3118924145064
C74,80.6703086532808
C74,82.1569004228286
C74,75.3845029720046
C74,83.0851356270607
C74,80.8090822733417
C74,85.6183019535693
C74,81.8600780688811
C74,80.2228506640788
C74,80.2433822085702
C74,78.9660171582258
C74,85.5363353444301
C74,82.9086684899011
C74,82.01651460416
C74,81.3513568380992
C74,76.7541477247513
C74,84.6253780707534
C74,81.4021721840243
C74,82.9752272303367
C74,80.4426221543388
C74,88.0847530629619
C74,82.001191132252
C74,75.1676112182377
C74,77.4527875463559
C74,79.2433369054436
C74,80.4247353310273
C74,86.7928814779748
C74,70.860592149853
C75,87.6405553841934
C75,87.4688689052997
C75,82.9319711520318
C75,86.4642629215025
C75,84.1665713772365
C75,87.4897965496147
C75,85.708606286561
C75,75.3845029720046
C75,83.0851356270607
C75,82.8233772299573
C75,78.0838937634901
C75,82.01651460416
C75,80.2554189580388
C75,81.6053108633314
C75,86.5366847979462
C75,82.4178216379182
C75,79.463025892944
C75,75.1676112182377
C75,77.4527875463559
C75,80.365832691227
C76,86.5062265999441
C76,88.3226305594344
C76,88.9215826448166
C76,87.6405553841934
C76,85.6046664790749
C76,87.2218467910497
C76,84.731246715455
C76,89.7188213954954
C76,83.7039885049865
C76,77.490972688716
C76,80.3118924145064
C76,80.6703086532808
C76,74.6266601417458
C76,89.6963143230549
C76,83.0851356270607
C76,86.6165814789389
C76,80.2925699299489
C76,81.4822363913566
C76,78.9660171582258
C76,90.1674190237627
C76,78.0838937634901
C76,83.1738962010058
C76,87.7488862168313
C76,76.7541477247513
C76,84.6253780707534
C76,81.4021721840243
C76,82.9752272303367
C76,80.4426221543388
C76,88.0847530629619
C76,73.6495829609819
C76,83.8682452389534
C76,77.4527875463559
C76,78.6417465596178
C76,80.9638661156317
C77,86.5062265999441
C77,86.1885428303125
C77,81.9033049539198
C77,85.8622848597476
C77,84.4050880316816
C77,82.9319711520318
C77,86.4964844759974
C77,84.1665713772365
C77,87.4897965496147
C77,82.1569004228286
C77,85.6183019535693
C77,85.4578379100988
C77,92.6208101917913
C77,85.1938067647653
C77,81.4822363913566
C77,79.572907549745
C77,81.9198592725913
C77,75.9792764104885
C77,79.4068296716237
C77,80.2554189580388
C77,73.9906863780358
C77,86.5366847979462
C77,82.4178216379182
C77,82.001191132252
C77,80.4247353310273
C77,81.7861474331464
C77,86.8460468448151
C77,89.017043589624
C78,81.960213891169
C78,89.5911145905801
C78,81.9033049539198
C78,88.755264576038
C78,84.2862061039485
C78,76.6672294373689
C78,86.4964844759974
C78,84.1665713772365
C78,80.6703086532808
C78,85.4561436288283
C78,89.1777261938486
C78,88.3058040691531
C78,82.4888240063771
C78,87.0513444535927
C78,80.2433822085702
C78,85.8521284356038
C78,81.9198592725913
C78,85.3737434511355
C78,72.6404776780297
C78,82.1787487356303
C78,73.9906863780358
C78,86.5366847979462
C78,88.0847530629619
C78,79.2402900119815
C78,85.2282739966048
C78,81.4798441474499
C78,80.2888854636661
C78,76.7287189102143
C79,86.5062265999441
C79,86.3636898034289
C79,81.0597366490984
C79,89.4833896839687
C79,85.6046664790749
C79,78.2996311617805
C79,85.8622848597476
C79,89.7188213954954
C79,83.7039885049865
C79,85.708606286561
C79,75.3845029720046
C79,82.0968224097212
C79,86.6165814789389
C79,87.0513444535927
C79,82.6427450321427
C79,81.4822363913566
C79,83.3904531378654
C79,88.1922186922569
C79,82.429068021864
C79,83.1738962010058
C79,86.1283647808404
C79,75.9792764104885
C79,84.6253780707534
C79,81.4021721840243
C79,79.463025892944
C79,75.1676112182377
C79,87.368166506687
C79,78.6417465596178
C79,76.7287189102143
C79,78.1403623060637
C80,86.5062265999441
C80,86.3636898034289
C80,78.3927373029713
C80,87.6405553841934
C80,85.6046664790749
C80,87.2218467910497
C80,85.3396684054732
C80,84.1665713772365
C80,80.6703086532808
C80,82.1569004228286
C80,92.1007799463297
C80,82.0968224097212
C80,88.8554415805304
C80,85.6183019535693
C80,81.0971108134568
C80,81.4822363913566
C80,83.3904531378654
C80,85.5363353444301
C80,78.0838937634901
C80,83.1738962010058
C80,87.7488862168313
C80,76.2314716322598
C80,86.5366847979462
C80,88.0847530629619
C80,82.001191132252
C80,84.5282602210114
C80,87.368166506687
C80,87.0123626702123
C80,80.4247353310273
C80,86.8302989824602
C81,86.5062265999441
C81,86.3636898034289
C81,82.7054525259156
C81,79.2566572972919
C81,87.4688689052997
C81,87.7358254107821
C81,83.3617311956999
C81,87.9773473214402
C81,84.8728264649479
C81,85.708606286561
C81,75.3845029720046
C81,87.0880108193474
C81,85.4561436288283
C81,85.6183019535693
C81,85.4578379100988
C81,92.6208101917913
C81,81.4822363913566
C81,83.3904531378654
C81,86.9008033870877
C81,82.9086684899011
C81,82.01651460416
C81,81.3513568380992
C81,78.553393831391
C81,83.264599498586
C81,83.2275053605563
C81,79.463025892944
C81,75.1676112182377
C81,81.0357288699338
C81,79.2402900119815
C81,80.4247353310273
C81,81.7861474331464
C81,86.8460468448151
C82,86.5062265999441
C82,88.3226305594344
C82,78.3927373029713
C82,79.2566572972919
C82,89.5911145905801
C82,87.7358254107821
C82,86.4642629215025
C82,76.2430937386352
C82,83.7039885049865
C82,87.9984274966721
C82,80.3118924145064
C82,80.6703086532808
C82,82.1569004228286
C82,89.1777261938486
C82,88.3058040691531
C82,92.6208101917913
C82,81.4822363913566
C82,78.9660171582258
C82,85.5363353444301
C82,82.9086684899011
C82,85.8521284356038
C82,81.3513568380992
C82,81.6053108633314
C82,74.7817182819081
C82,81.4021721840243
C82,79.9969821843465
C82,80.4426221543388
C82,88.0847530629619
C82,82.001191132252
C82,85.2282739966048
C82,81.4798441474499
C82,86.8460468448151
C83,87.2108599871166
C83,89.2797369573479
C83,87.7358254107821
C83,86.4642629215025
C83,87.9773473214402
C83,77.0268257361381
C83,85.708606286561
C83,89.6963143230549
C83,83.0851356270607
C83,80.8090822733417
C83,82.8349291482616
C83,82.7811943516806
C83,82.4888240063771
C83,79.1052820005471
C83,85.9382804660224
C83,81.3513568380992
C83,81.6053108633314
C83,83.264599498586
C83,80.9312692192363
C83,79.463025892944
C83,83.8682452389534
C83,77.4527875463559
C83,79.2433369054436
C83,83.8331806998496
C83,78.5617205274186
C83,80.2888854636661
C84,86.5062265999441
C84,86.1885428303125
C84,81.0597366490984
C84,87.6405553841934
C84,89.7188213954954
C84,82.8954111335559
C84,87.9984274966721
C84,92.1878147137572
C84,76.3587741222765
C84,79.4343659058238
C84,92.1007799463297
C84,88.3058040691531
C84,86.6165814789389
C84,85.1938067647653
C84,81.4822363913566
C84,79.572907549745
C84,88.1922186922569
C84,78.0838937634901
C84,84.6253780707534
C84,79.3527571897117
C84,79.9969821843465
C84,81.9064693658738
C84,77.9013048759148
C84,73.7737658700612
C84,84.5282602210114
C84,81.4798441474499
C84,78.6417465596178
C84,89.017043589624
C85,86.5062265999441
C85,86.1885428303125
C85,88.9215826448166
C85,85.8622848597476
C85,84.4050880316816
C85,76.6672294373689
C85,86.4964844759974
C85,87.9773473214402
C85,86.034937416968
C85,80.8090822733417
C85,80.3814254826805
C85,81.4822363913566
C85,79.572907549745
C85,90.1674190237627
C85,75.9792764104885
C85,79.4068296716237
C85,82.1787487356303
C85,73.9906863780358
C85,83.264599498586
C85,80.9430032626555
C85,79.2433369054436
C85,82.7408263748894
C86,86.5062265999441
C86,86.3636898034289
C86,82.7054525259156
C86,87.2108599871166
C86,89.2797369573479
C86,81.9033049539198
C86,84.731246715455
C86,89.7188213954954
C86,82.8954111335559
C86,85.8267409875046
C86,80.3905234440522
C86,82.0968224097212
C86,92.6208101917913
C86,85.1938067647653
C86,81.4822363913566
C86,83.3904531378654
C86,86.9008033870877
C86,79.1052820005471
C86,85.9382804660224
C86,81.9198592725913
C86,76.7541477247513
C86,84.6253780707534
C86,79.3527571897117
C86,79.3469343641193
C86,83.1790906141032
C86,87.368166506687
C86,86.8460468448151
C86,89.017043589624
C87,81.960213891169
C87,88.3226305594344
C87,78.3927373029713
C87,79.2566572972919
C87,82.6357538875382
C87,87.0009626277396
C87,84.731246715455
C87,89.7188213954954
C87,83.7039885049865
C87,77.490972688716
C87,80.3118924145064
C87,76.3587741222765
C87,74.6266601417458
C87,89.6963143230549
C87,83.0851356270607
C87,80.8090822733417
C87,82.8349291482616
C87,82.7811943516806
C87,82.4888240063771
C87,87.0513444535927
C87,81.0971108134568
C87,80.2433822085702
C87,78.9660171582258
C87,85.5363353444301
C87,82.9086684899011
C87,82.5975093110055
C87,84.7809140374134
C87,76.7541477247513
C87,84.6253780707534
C87,81.4021721840243
C87,82.9752272303367
C87,80.4426221543388
C87,77.9013048759148
C87,73.6495829609819
C87,83.8682452389534
C87,77.4527875463559
C87,79.2433369054436
C87,83.8331806998496
C87,78.5617205274186
C87,80.2888854636661
C87,76.7287189102143
C87,86.8302989824602
C88,84.0447067059033
C88,86.1885428303125
C88,88.9215826448166
C88,76.1239276444137
C88,87.4688689052997
C88,87.7358254107821
C88,84.731246715455
C88,89.7188213954954
C88,82.8954111335559
C88,77.490972688716
C88,89.6963143230549
C88,83.0851356270607
C88,80.8090822733417
C88,82.8349291482616
C88,82.7811943516806
C88,82.8233772299573
C88,79.1111566750213
C88,79.572907549745
C88,90.1674190237627
C88,81.1424115959953
C88,82.01651460416
C88,81.3513568380992
C88,76.7541477247513
C88,84.6253780707534
C88,79.3527571897117
C88,82.9752272303367
